ZIP,COUNTY,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE,TOM_MALE,TOM_FEMALE,AGE_1,AGE_2,AGE_3,AGE_4,AGE_5,AGE_6,AGE_7,AGE_8,AGE_9,AGE_10,AGE_11,AGE_12,AGE_13,AGE_14,AGE_15,AGE_16,AGE_17,AGE_18,STATUS_CHARGED_OFF,STATUS_CURRENT,STATUS_DEFAULT,STATUS_FULLY_PAID,STATUS_IN_GRACE_PERIOD,STATUS_LATE_1,STATUS_LATE_2,ACCEPTED_COUNT,REJECT_COUNT
056,50005,0.476900584795,0.48567251462,0.00480831708902,0.00292397660819,0.00289148797921,0.00237166991553,0.0040285899935,0.00490578297596,3.24886289799e-05,6.49772579597e-05,0.00717998700455,0.00812215724496,0.00795971410006,0.00743989603639,0.0473359324237,0.0539636127355,0.0604613385315,0.0722222222222,0.0630279402209,0.0518843404808,0.0536062378168,0.0543859649123,0.0599740090968,0.0617608836907,0.0743664717349,0.0797270955166,0.0811565951917,0.0667641325536,0.0459389213775,0.0291747888239,0.020955165692,0.0232943469786,9,65,0,36,0,0,3,113,767
057,50001,0.474605103281,0.473174024571,0.00645335493452,0.00453624949372,0.00126906979884,0.00118806534359,0.00880248413663,0.0101525583907,2.70014850817e-05,0.000108005940327,0.012555690563,0.00985554205481,0.00974753611449,0.00993654651006,0.0431483731605,0.0471445929526,0.0511678142298,0.0861077359255,0.0937491562036,0.0454975023626,0.0500607533414,0.050573781558,0.0550560280815,0.0673417037937,0.0764142027812,0.0808154448495,0.0762791953557,0.0651005805319,0.0439314162279,0.0266234642905,0.0189820440124,0.0220062103416,6,59,0,25,0,0,1,91,735
058,50005,0.476900584795,0.48567251462,0.00480831708902,0.00292397660819,0.00289148797921,0.00237166991553,0.0040285899935,0.00490578297596,3.24886289799e-05,6.49772579597e-05,0.00717998700455,0.00812215724496,0.00795971410006,0.00743989603639,0.0473359324237,0.0539636127355,0.0604613385315,0.0722222222222,0.0630279402209,0.0518843404808,0.0536062378168,0.0543859649123,0.0599740090968,0.0617608836907,0.0743664717349,0.0797270955166,0.0811565951917,0.0667641325536,0.0459389213775,0.0291747888239,0.020955165692,0.0232943469786,3,33,0,19,0,1,0,56,595
059,50009,0.492779490508,0.477851695603,0.00259613824436,0.001784845043,0.00275839688463,0.00275839688463,0.000486775920818,0.00340743144572,0.0,0.0,0.00584131104981,0.00681486289145,0.00632808697063,0.00924874249554,0.0429985396722,0.046405971118,0.0512737303261,0.0554924549732,0.0454324192763,0.0407269187084,0.0415382119098,0.0467304883985,0.0590621450592,0.0671750770729,0.0832386824598,0.0926496835957,0.0889177348694,0.0824273892585,0.0636053869869,0.0369949699822,0.0314781762129,0.0238520201201,0,4,0,3,0,0,0,7,54
060,09003,0.37102454565,0.393220448718,0.073837879713,0.0796179232699,0.00255067584538,0.00270472103867,0.0259476849128,0.0265225637139,0.000692087100278,0.000574878801037,0.0852338752078,0.0884319873728,0.011483064517,0.0118235267196,0.0541524667882,0.057879690704,0.0630346233316,0.0663811993423,0.0654223238276,0.0652861389465,0.0651209310581,0.0608757580865,0.0614171488021,0.0689497354999,0.076562693603,0.0737809499677,0.0619864462555,0.0504118476381,0.0362341085081,0.0255982925541,0.0204835456292,0.0264220994574,125,710,0,364,17,6,16,1238,6357
061,09003,0.37102454565,0.393220448718,0.073837879713,0.0796179232699,0.00255067584538,0.00270472103867,0.0259476849128,0.0265225637139,0.000692087100278,0.000574878801037,0.0852338752078,0.0884319873728,0.011483064517,0.0118235267196,0.0541524667882,0.057879690704,0.0630346233316,0.0663811993423,0.0654223238276,0.0652861389465,0.0651209310581,0.0608757580865,0.0614171488021,0.0689497354999,0.076562693603,0.0737809499677,0.0619864462555,0.0504118476381,0.0362341085081,0.0255982925541,0.0204835456292,0.0264220994574,46,229,0,90,4,2,9,380,2973
062,09011,0.417316810305,0.420152797549,0.0364889668693,0.0324317762991,0.00596256202573,0.00546231006058,0.0221986809533,0.0237362200814,0.00102993051647,0.000676811482254,0.0526551976547,0.0500288748377,0.0173322592629,0.0172108745949,0.0504849869236,0.0533356874602,0.058948808775,0.0651798883997,0.0763399212103,0.0670447982991,0.0613433972258,0.056322485958,0.0569367659446,0.0682807149189,0.0775500895672,0.0769836277831,0.0657463501837,0.0545384991705,0.0403622412759,0.026572207325,0.0202454912952,0.023784038284,25,153,0,77,2,3,3,263,1450
063,09011,0.417316810305,0.420152797549,0.0364889668693,0.0324317762991,0.00596256202573,0.00546231006058,0.0221986809533,0.0237362200814,0.00102993051647,0.000676811482254,0.0526551976547,0.0500288748377,0.0173322592629,0.0172108745949,0.0504849869236,0.0533356874602,0.058948808775,0.0651798883997,0.0763399212103,0.0670447982991,0.0613433972258,0.056322485958,0.0569367659446,0.0682807149189,0.0775500895672,0.0769836277831,0.0657463501837,0.0545384991705,0.0403622412759,0.026572207325,0.0202454912952,0.023784038284,46,283,0,140,7,1,6,483,2824
064,09001,0.389689184044,0.404189428228,0.0574524841966,0.0661671868556,0.00268444907616,0.00225409338929,0.02674639498,0.0296428575196,0.000563259648986,0.000482040561023,0.0968268651647,0.0939156355183,0.0100859340142,0.0100426874869,0.0562025540766,0.064165189077,0.0691765122836,0.0715782767419,0.0625998757453,0.0559293625989,0.059526207923,0.0615967672693,0.065837036537,0.075681422874,0.0799375140419,0.0737416579031,0.0586781540694,0.0453898674441,0.0334316752333,0.0237455078988,0.0186571847776,0.0241252335049,148,813,0,401,24,9,19,1414,6563
065,09009,0.380389076989,0.404491139889,0.0675870012915,0.0757350460167,0.00281336172292,0.00247245395418,0.0201473000803,0.0225592516318,0.000506125868268,0.00053288654636,0.0853083877273,0.087189779748,0.0108543637358,0.0119119922743,0.0526708320244,0.0559402887826,0.06024643094,0.0701536993729,0.0704852990797,0.067294960848,0.0646212200542,0.0589910060851,0.0598124425518,0.0694171989715,0.0751567826684,0.073736139714,0.0620114721863,0.0515794617613,0.0367982593924,0.0251643454687,0.0200274587827,0.0258927013159,52,310,0,138,8,2,9,519,3338
066,09001,0.389689184044,0.404189428228,0.0574524841966,0.0661671868556,0.00268444907616,0.00225409338929,0.02674639498,0.0296428575196,0.000563259648986,0.000482040561023,0.0968268651647,0.0939156355183,0.0100859340142,0.0100426874869,0.0562025540766,0.064165189077,0.0691765122836,0.0715782767419,0.0625998757453,0.0559293625989,0.059526207923,0.0615967672693,0.065837036537,0.075681422874,0.0799375140419,0.0737416579031,0.0586781540694,0.0453898674441,0.0334316752333,0.0237455078988,0.0186571847776,0.0241252335049,35,247,0,93,4,7,9,395,2910
067,09001,0.389689184044,0.404189428228,0.0574524841966,0.0661671868556,0.00268444907616,0.00225409338929,0.02674639498,0.0296428575196,0.000563259648986,0.000482040561023,0.0968268651647,0.0939156355183,0.0100859340142,0.0100426874869,0.0562025540766,0.064165189077,0.0691765122836,0.0715782767419,0.0625998757453,0.0559293625989,0.059526207923,0.0615967672693,0.065837036537,0.075681422874,0.0799375140419,0.0737416579031,0.0586781540694,0.0453898674441,0.0334316752333,0.0237455078988,0.0186571847776,0.0241252335049,49,377,0,165,10,1,11,613,3642
068,09001,0.389689184044,0.404189428228,0.0574524841966,0.0661671868556,0.00268444907616,0.00225409338929,0.02674639498,0.0296428575196,0.000563259648986,0.000482040561023,0.0968268651647,0.0939156355183,0.0100859340142,0.0100426874869,0.0562025540766,0.064165189077,0.0691765122836,0.0715782767419,0.0625998757453,0.0559293625989,0.059526207923,0.0615967672693,0.065837036537,0.075681422874,0.0799375140419,0.0737416579031,0.0586781540694,0.0453898674441,0.0334316752333,0.0237455078988,0.0186571847776,0.0241252335049,56,470,0,210,9,3,9,757,3485
069,09001,0.389689184044,0.404189428228,0.0574524841966,0.0661671868556,0.00268444907616,0.00225409338929,0.02674639498,0.0296428575196,0.000563259648986,0.000482040561023,0.0968268651647,0.0939156355183,0.0100859340142,0.0100426874869,0.0562025540766,0.064165189077,0.0691765122836,0.0715782767419,0.0625998757453,0.0559293625989,0.059526207923,0.0615967672693,0.065837036537,0.075681422874,0.0799375140419,0.0737416579031,0.0586781540694,0.0453898674441,0.0334316752333,0.0237455078988,0.0186571847776,0.0241252335049,26,158,0,73,1,0,4,262,1291
070,34003,0.359811231894,0.378905409236,0.0327307443959,0.036899071503,0.00220669873181,0.0020905566933,0.0793122260273,0.0872152122629,0.000408095419742,0.000408095419742,0.0927388849938,0.0965513273224,0.0100159189179,0.00999673949874,0.0520305677321,0.0588062303278,0.0635787091398,0.0634732223342,0.0583288758942,0.0550310813143,0.0615169215754,0.0654582922219,0.0686228963906,0.0749275976925,0.0791278904983,0.0746612168702,0.0620475521733,0.0511802801474,0.0364856484668,0.0276332809806,0.0212465343855,0.0258432018549,377,1812,0,1026,44,25,80,3364,17900
071,34013,0.246242322249,0.24957049737,0.192752002047,0.225026773376,0.00355515315374,0.00340592450284,0.0264059470752,0.0285227366779,0.000625757115949,0.000596914603591,0.113779949187,0.110485632667,0.0111846246837,0.012111347146,0.0667716701319,0.0674325398716,0.0656355259495,0.0649759102321,0.0679216085595,0.0684219634478,0.0675278455646,0.070328077308,0.0708610367755,0.0727571184575,0.0714717456241,0.0659239510731,0.0537737292365,0.0422693288724,0.0292513236205,0.0206612710268,0.0154044096439,0.0186109446048,83,271,0,132,12,2,8,508,4814
072,34013,0.246242322249,0.24957049737,0.192752002047,0.225026773376,0.00355515315374,0.00340592450284,0.0264059470752,0.0285227366779,0.000625757115949,0.000596914603591,0.113779949187,0.110485632667,0.0111846246837,0.012111347146,0.0667716701319,0.0674325398716,0.0656355259495,0.0649759102321,0.0679216085595,0.0684219634478,0.0675278455646,0.070328077308,0.0708610367755,0.0727571184575,0.0714717456241,0.0659239510731,0.0537737292365,0.0422693288724,0.0292513236205,0.0206612710268,0.0154044096439,0.0186109446048,35,143,0,98,4,0,4,284,2350
073,34017,0.327236543397,0.326751981222,0.0719359963013,0.0784872176351,0.00601479470568,0.00574213586708,0.0782427137853,0.0778766989313,0.000893550432994,0.00099727933898,0.212001138054,0.218122625349,0.0131350431809,0.0126860452021,0.0698199266192,0.0550652306635,0.0482457960156,0.0492564119282,0.0677483121825,0.103485883978,0.106822991067,0.0860609096136,0.0711772934461,0.0647905565204,0.0631012571943,0.0576288164828,0.0481509581587,0.0370001007652,0.0253528264645,0.0191202010563,0.0135469951218,0.013625532722,53,265,0,174,3,4,11,510,3272
074,34003,0.359811231894,0.378905409236,0.0327307443959,0.036899071503,0.00220669873181,0.0020905566933,0.0793122260273,0.0872152122629,0.000408095419742,0.000408095419742,0.0927388849938,0.0965513273224,0.0100159189179,0.00999673949874,0.0520305677321,0.0588062303278,0.0635787091398,0.0634732223342,0.0583288758942,0.0550310813143,0.0615169215754,0.0654582922219,0.0686228963906,0.0749275976925,0.0791278904983,0.0746612168702,0.0620475521733,0.0511802801474,0.0364856484668,0.0276332809806,0.0212465343855,0.0258432018549,86,470,0,210,9,3,11,789,3682
075,34003,0.359811231894,0.378905409236,0.0327307443959,0.036899071503,0.00220669873181,0.0020905566933,0.0793122260273,0.0872152122629,0.000408095419742,0.000408095419742,0.0927388849938,0.0965513273224,0.0100159189179,0.00999673949874,0.0520305677321,0.0588062303278,0.0635787091398,0.0634732223342,0.0583288758942,0.0550310813143,0.0615169215754,0.0654582922219,0.0686228963906,0.0749275976925,0.0791278904983,0.0746612168702,0.0620475521733,0.0511802801474,0.0364856484668,0.0276332809806,0.0212465343855,0.0258432018549,26,163,0,59,5,1,9,263,2432
076,34003,0.359811231894,0.378905409236,0.0327307443959,0.036899071503,0.00220669873181,0.0020905566933,0.0793122260273,0.0872152122629,0.000408095419742,0.000408095419742,0.0927388849938,0.0965513273224,0.0100159189179,0.00999673949874,0.0520305677321,0.0588062303278,0.0635787091398,0.0634732223342,0.0583288758942,0.0550310813143,0.0615169215754,0.0654582922219,0.0686228963906,0.0749275976925,0.0791278904983,0.0746612168702,0.0620475521733,0.0511802801474,0.0364856484668,0.0276332809806,0.0212465343855,0.0258432018549,108,569,0,305,16,8,26,1032,5197
077,34023,0.302518729932,0.31208704959,0.054030205732,0.058716850993,0.00317635866334,0.00297181591152,0.121701748127,0.123173980259,0.000434058746581,0.000523248899988,0.101293851825,0.101507908194,0.0103817338566,0.0102842192889,0.0594030205732,0.0602259483886,0.0614591509097,0.066571530503,0.0665727197051,0.0709144963729,0.0697776192175,0.0694446426448,0.0693435604709,0.0702699488643,0.0723022951599,0.0692603163277,0.0573706742776,0.0454239505292,0.0316922345106,0.0231204661672,0.0172065643953,0.0196408609823,107,537,0,348,9,4,30,1035,5279
078,34019,0.45301542777,0.463470610736,0.0151090144078,0.0124952186663,0.0010758000765,0.000972204513579,0.0183364146373,0.0210617748311,0.000717200051001,0.00106783118705,0.0325210378682,0.0302339665944,0.00633526711717,0.00634323600663,0.0386650516384,0.0526504526329,0.0682057248502,0.0722698584725,0.061870457733,0.040442113987,0.0442353053678,0.0481161545327,0.0605874665307,0.0832828637001,0.0982564069871,0.0940169577968,0.0742222363891,0.056762399592,0.0400675761826,0.0247354328701,0.0184161035318,0.0231974372052,66,395,0,217,13,3,9,703,3033
079,34019,0.45301542777,0.463470610736,0.0151090144078,0.0124952186663,0.0010758000765,0.000972204513579,0.0183364146373,0.0210617748311,0.000717200051001,0.00106783118705,0.0325210378682,0.0302339665944,0.00633526711717,0.00634323600663,0.0386650516384,0.0526504526329,0.0682057248502,0.0722698584725,0.061870457733,0.040442113987,0.0442353053678,0.0481161545327,0.0605874665307,0.0832828637001,0.0982564069871,0.0940169577968,0.0742222363891,0.056762399592,0.0400675761826,0.0247354328701,0.0184161035318,0.0231974372052,32,189,0,117,6,2,3,349,1181
080,34001,0.345479343153,0.366003085125,0.0807566215324,0.0906975811304,0.00331851549309,0.00344979742469,0.0403546070841,0.0442164839052,0.000364672032208,0.000357378591564,0.0928090321969,0.0946834464424,0.0121800458757,0.0128218686524,0.0600250165014,0.0592227380306,0.0612685481312,0.0639999416525,0.0694226147714,0.0616879209683,0.0575926540466,0.05604644463,0.060597551592,0.0677560635842,0.077773604309,0.0777590174277,0.0634748139261,0.0542413180706,0.0401066301022,0.0287398028583,0.0193130308257,0.0209722885723,253,1129,0,577,24,10,45,2038,12637
081,34005,0.364541363671,0.375486977651,0.0875782384847,0.0894306415,0.00174801099892,0.00144816158996,0.0245587771475,0.0272529796147,0.000386472571553,0.000444221346613,0.0410749268145,0.0368170652073,0.0131600573934,0.0139640980308,0.0517562290938,0.0584395392536,0.0634681248973,0.0628284461582,0.0664977144812,0.061073771839,0.0604629674874,0.0597055700915,0.0637746376264,0.0725280192614,0.0821343058819,0.0768680618178,0.0612314704171,0.0515852038754,0.0370302914536,0.027150808705,0.02029425222,0.0231705854393,23,96,0,52,1,0,3,175,1456
082,34001,0.345479343153,0.366003085125,0.0807566215324,0.0906975811304,0.00331851549309,0.00344979742469,0.0403546070841,0.0442164839052,0.000364672032208,0.000357378591564,0.0928090321969,0.0946834464424,0.0121800458757,0.0128218686524,0.0600250165014,0.0592227380306,0.0612685481312,0.0639999416525,0.0694226147714,0.0616879209683,0.0575926540466,0.05604644463,0.060597551592,0.0677560635842,0.077773604309,0.0777590174277,0.0634748139261,0.0542413180706,0.0401066301022,0.0287398028583,0.0193130308257,0.0209722885723,73,248,0,95,4,4,8,432,2865
083,34001,0.345479343153,0.366003085125,0.0807566215324,0.0906975811304,0.00331851549309,0.00344979742469,0.0403546070841,0.0442164839052,0.000364672032208,0.000357378591564,0.0928090321969,0.0946834464424,0.0121800458757,0.0128218686524,0.0600250165014,0.0592227380306,0.0612685481312,0.0639999416525,0.0694226147714,0.0616879209683,0.0575926540466,0.05604644463,0.060597551592,0.0677560635842,0.077773604309,0.0777590174277,0.0634748139261,0.0542413180706,0.0401066301022,0.0287398028583,0.0193130308257,0.0209722885723,50,188,0,103,4,3,7,355,2704
084,34001,0.345479343153,0.366003085125,0.0807566215324,0.0906975811304,0.00331851549309,0.00344979742469,0.0403546070841,0.0442164839052,0.000364672032208,0.000357378591564,0.0928090321969,0.0946834464424,0.0121800458757,0.0128218686524,0.0600250165014,0.0592227380306,0.0612685481312,0.0639999416525,0.0694226147714,0.0616879209683,0.0575926540466,0.05604644463,0.060597551592,0.0677560635842,0.077773604309,0.0777590174277,0.0634748139261,0.0542413180706,0.0401066301022,0.0287398028583,0.0193130308257,0.0209722885723,6,21,0,11,2,0,0,40,513
085,34005,0.364541363671,0.375486977651,0.0875782384847,0.0894306415,0.00174801099892,0.00144816158996,0.0245587771475,0.0272529796147,0.000386472571553,0.000444221346613,0.0410749268145,0.0368170652073,0.0131600573934,0.0139640980308,0.0517562290938,0.0584395392536,0.0634681248973,0.0628284461582,0.0664977144812,0.061073771839,0.0604629674874,0.0597055700915,0.0637746376264,0.0725280192614,0.0821343058819,0.0768680618178,0.0612314704171,0.0515852038754,0.0370302914536,0.027150808705,0.02029425222,0.0231705854393,42,268,0,145,6,0,12,473,2154
086,34005,0.364541363671,0.375486977651,0.0875782384847,0.0894306415,0.00174801099892,0.00144816158996,0.0245587771475,0.0272529796147,0.000386472571553,0.000444221346613,0.0410749268145,0.0368170652073,0.0131600573934,0.0139640980308,0.0517562290938,0.0584395392536,0.0634681248973,0.0628284461582,0.0664977144812,0.061073771839,0.0604629674874,0.0597055700915,0.0637746376264,0.0725280192614,0.0821343058819,0.0768680618178,0.0612314704171,0.0515852038754,0.0370302914536,0.027150808705,0.02029425222,0.0231705854393,43,209,0,111,2,1,4,370,2338
087,34025,0.412775263832,0.432746156844,0.0360703975569,0.0410726640847,0.00167484472297,0.0013964992087,0.0271712938295,0.0291499327994,0.000254487327326,0.00027198333108,0.0545350437002,0.0525548141845,0.00853486874021,0.00888160772369,0.0513157790096,0.0583571252475,0.0669715212775,0.0676777236109,0.060152851451,0.0535234565741,0.0530590172018,0.0549167746912,0.0628122440215,0.0754602641897,0.0866083996723,0.0825604606221,0.0660426425328,0.0540022108587,0.0376370851658,0.0251019937492,0.0196527838528,0.0241476662717,82,374,0,193,4,3,6,662,4176
088,34019,0.45301542777,0.463470610736,0.0151090144078,0.0124952186663,0.0010758000765,0.000972204513579,0.0183364146373,0.0210617748311,0.000717200051001,0.00106783118705,0.0325210378682,0.0302339665944,0.00633526711717,0.00634323600663,0.0386650516384,0.0526504526329,0.0682057248502,0.0722698584725,0.061870457733,0.040442113987,0.0442353053678,0.0481161545327,0.0605874665307,0.0832828637001,0.0982564069871,0.0940169577968,0.0742222363891,0.056762399592,0.0400675761826,0.0247354328701,0.0184161035318,0.0231974372052,186,880,0,540,24,11,32,1673,8322
089,34023,0.302518729932,0.31208704959,0.054030205732,0.058716850993,0.00317635866334,0.00297181591152,0.121701748127,0.123173980259,0.000434058746581,0.000523248899988,0.101293851825,0.101507908194,0.0103817338566,0.0102842192889,0.0594030205732,0.0602259483886,0.0614591509097,0.066571530503,0.0665727197051,0.0709144963729,0.0697776192175,0.0694446426448,0.0693435604709,0.0702699488643,0.0723022951599,0.0692603163277,0.0573706742776,0.0454239505292,0.0316922345106,0.0231204661672,0.0172065643953,0.0196408609823,14,85,0,39,4,0,1,143,883
100,36061,0.310307944334,0.333450287561,0.0846783069568,0.09753374545,0.00586554844641,0.00602547372543,0.0566147649342,0.0712713390793,0.000965024402287,0.000956511269563,0.124195052897,0.13539103859,0.0150542590595,0.0172767947812,0.0515427620738,0.0386788104478,0.035189642193,0.0424142514706,0.0721147472998,0.121296331205,0.106428752984,0.0795765081319,0.0665939807287,0.0643410409615,0.0623599133606,0.058936417844,0.054474928216,0.0467510845123,0.0343954885261,0.0255813557529,0.0181001363317,0.0212238479603,332,1783,0,1004,41,8,50,3218,16824
101,36061,0.310307944334,0.333450287561,0.0846783069568,0.09753374545,0.00586554844641,0.00602547372543,0.0566147649342,0.0712713390793,0.000965024402287,0.000956511269563,0.124195052897,0.13539103859,0.0150542590595,0.0172767947812,0.0515427620738,0.0386788104478,0.035189642193,0.0424142514706,0.0721147472998,0.121296331205,0.106428752984,0.0795765081319,0.0665939807287,0.0643410409615,0.0623599133606,0.058936417844,0.054474928216,0.0467510845123,0.0343954885261,0.0255813557529,0.0181001363317,0.0212238479603,16,112,0,51,3,5,1,188,639
